OrderID,CustomerID,OrderDate,ShipDate,DeliveryStatus,City,Amount,Category
ORD01186,CUST5649,2024-04-26,2024-04-28,Delivered,Delhi,4700.09,Grocery
ORD01187,CUST8303,2024-04-04,2024-04-09,Delivered,Delhi,2258.64,Fashion
ORD01188,CUST1169,2024-04-07,2024-04-13,Delayed,Delhi,1621.82,Fashion
ORD01189,CUST8782,2024-04-12,2024-04-22,Delivered,Chennai,2000.11,Fashion
ORD01190,CUST6076,2024-05-01,2024-05-02,Delivered,Mumbai,792.37,Grocery
ORD01191,CUST2462,2024-04-16,2024-04-26,Delivered,Delhi,2846.28,Electronics
ORD01192,CUST1778,2024-04-11,2024-04-20,Delivered,Mumbai,679.29,Grocery
ORD01193,CUST4978,2024-04-06,2024-04-09,Delayed,Mumbai,608.33,Grocery
ORD01194,CUST8389,2024-04-11,2024-04-17,Delivered,Hyderabad,1508.06,Grocery
ORD01195,CUST3420,2024-04-10,2024-04-12,Delivered,Mumbai,1454.73,Fashion
ORD01196,CUST6538,2024-04-13,2024-04-21,Cancelled,Delhi,3647.71,Fashion
ORD01197,CUST4493,2024-04-12,2024-04-22,Delayed,Bengaluru,4061.9,Grocery
ORD01198,CUST2150,2024-04-30,2024-05-09,Delivered,Chennai,3669.17,Electronics
ORD01199,CUST6585,2024-04-30,2024-05-04,Delivered,Chennai,4663.87,Grocery
ORD01200,CUST5204,2024-04-30,2024-05-09,Delayed,Delhi,3531.68,Fashion
ORD01201,CUST2918,2024-04-18,2024-04-27,Delivered,Hyderabad,4876.43,Grocery
ORD01202,CUST9931,2024-04-15,2024-04-20,Delayed,Bengaluru,3572.58,Electronics
ORD01203,CUST3529,2024-04-30,2024-05-08,Delivered,Delhi,881.41,Electronics
ORD01204,CUST3465,2024-04-01,2024-04-09,Delivered,Mumbai,4713.58,Fashion
ORD01205,CUST7506,2024-04-15,2024-04-20,Delayed,Bengaluru,4538.14,Electronics
ORD01206,CUST1747,2024-04-01,2024-04-05,Delivered,Hyderabad,4477.51,Grocery
ORD01207,CUST7714,2024-04-28,2024-05-01,Delivered,Hyderabad,3082.63,Grocery
ORD01208,CUST6791,2024-04-20,2024-04-30,Delayed,Mumbai,3925.76,Fashion
ORD01209,CUST3304,2024-04-14,2024-04-24,Delivered,Hyderabad,4951.43,Grocery
ORD01210,CUST5042,2024-04-16,2024-04-18,Delivered,Delhi,3721.63,Fashion
ORD01211,CUST1640,2024-04-03,2024-04-07,Delivered,Chennai,2285.93,Electronics
ORD01212,CUST2935,2024-04-04,2024-04-11,Cancelled,Mumbai,2625.57,Electronics
ORD01213,CUST5405,2024-04-14,2024-04-17,Delayed,Bengaluru,2335.8,Electronics
ORD01214,CUST9466,2024-04-26,2024-05-06,Delivered,Hyderabad,949.82,Fashion
ORD01215,CUST1971,2024-04-24,2024-04-25,Delivered,Bengaluru,3168.42,Electronics
ORD01216,CUST9498,2024-04-11,2024-04-13,Delayed,Bengaluru,2874.73,Electronics
ORD01217,CUST1781,2024-04-24,2024-05-01,Cancelled,Hyderabad,3006.31,Fashion
ORD01218,CUST9404,2024-04-23,2024-04-25,Delivered,Chennai,2036.11,Electronics
ORD01219,CUST1356,2024-04-26,2024-04-28,Delayed,Hyderabad,4863.89,Fashion
ORD01220,CUST1131,2024-04-18,2024-04-20,Delivered,Chennai,4821.36,Grocery
ORD01221,CUST1229,2024-04-27,2024-05-07,Delivered,Chennai,3425.13,Electronics
ORD01222,CUST9038,2024-04-18,2024-04-22,Delivered,Bengaluru,4752.15,Electronics
ORD01223,CUST4278,2024-04-07,2024-04-17,Delivered,Mumbai,2039.73,Grocery
ORD01224,CUST6830,2024-04-17,2024-04-23,Delivered,Hyderabad,4853.53,Electronics
ORD01225,CUST9460,2024-04-06,2024-04-15,Cancelled,Hyderabad,1467.88,Fashion
ORD01226,CUST2458,2024-04-10,2024-04-16,Delivered,Mumbai,4246.98,Electronics
ORD01227,CUST6904,2024-04-14,2024-04-17,Delayed,Delhi,540.17,Grocery
ORD01228,CUST2774,2024-04-11,2024-04-17,Delivered,Delhi,2505.16,Electronics
ORD01229,CUST4344,2024-04-22,2024-04-27,Delivered,Mumbai,4100.73,Fashion
ORD01230,CUST7422,2024-04-28,2024-05-05,Delivered,Delhi,1211.93,Fashion
ORD01231,CUST9225,2024-04-10,2024-04-14,Delivered,Bengaluru,957.31,Grocery
ORD01232,CUST2141,2024-04-12,2024-04-20,Delivered,Chennai,2351.87,Electronics
ORD01233,CUST9053,2024-04-13,2024-04-19,Delivered,Bengaluru,630.77,Electronics
ORD01234,CUST8367,2024-04-16,2024-04-20,Delivered,Delhi,2227.41,Electronics
ORD01235,CUST5256,2024-04-26,2024-05-02,Delivered,Mumbai,1590.13,Fashion
ORD01236,CUST9338,2024-04-21,2024-04-30,Delivered,Hyderabad,1106.02,Grocery
ORD01237,CUST4986,2024-04-15,2024-04-24,Delivered,Chennai,1694.73,Fashion
ORD01238,CUST9346,2024-04-24,2024-05-03,Delivered,Bengaluru,3711.53,Grocery
ORD01239,CUST6035,2024-04-13,2024-04-16,Delivered,Hyderabad,2644.69,Electronics
ORD01240,CUST7644,2024-04-17,2024-04-18,Delivered,Chennai,845.45,Electronics
ORD01241,CUST3269,2024-04-13,2024-04-22,Cancelled,Mumbai,1180.18,Electronics
ORD01242,CUST7065,2024-04-12,2024-04-19,Delivered,Bengaluru,4776.59,Grocery
ORD01243,CUST4823,2024-04-17,2024-04-22,Delivered,Mumbai,4990.56,Electronics
ORD01244,CUST3278,2024-04-07,2024-04-10,Delivered,Bengaluru,3461.05,Fashion
ORD01245,CUST7210,2024-04-18,2024-04-26,Cancelled,Chennai,3942.72,Grocery
ORD01246,CUST5563,2024-04-15,2024-04-21,Delivered,Delhi,3040.14,Grocery
ORD01247,CUST6825,2024-04-09,2024-04-12,Delivered,Mumbai,1096.34,Grocery
ORD01248,CUST6682,2024-04-14,2024-04-18,Delivered,Bengaluru,3141.93,Grocery
ORD01249,CUST9201,2024-04-15,2024-04-20,Delivered,Mumbai,3639.78,Fashion
ORD01250,CUST9042,2024-04-27,2024-04-30,Delayed,Mumbai,2219.81,Fashion
ORD01251,CUST1077,2024-04-12,2024-04-13,Delivered,Bengaluru,4531.09,Fashion
ORD01252,CUST9515,2024-04-18,2024-04-28,Delivered,Delhi,2262.1,Electronics
ORD01253,CUST2233,2024-04-05,2024-04-13,Delivered,Mumbai,4095.38,Fashion
ORD01254,CUST5349,2024-04-19,2024-04-20,Delivered,Bengaluru,1199.24,Fashion
ORD01255,CUST3203,2024-04-13,2024-04-15,Delivered,Delhi,4592.96,Grocery
ORD01256,CUST4120,2024-04-19,2024-04-22,Delivered,Bengaluru,3247.28,Fashion
ORD01257,CUST8571,2024-04-24,2024-04-26,Delivered,Bengaluru,742.71,Electronics
ORD01258,CUST5955,2024-04-14,2024-04-16,Delivered,Mumbai,1114.0,Electronics
ORD01259,CUST2050,2024-04-09,2024-04-13,Delivered,Bengaluru,4588.84,Electronics
ORD01260,CUST9416,2024-04-01,2024-04-06,Delayed,Delhi,3135.01,Electronics
ORD01261,CUST1010,2024-04-03,2024-04-08,Delayed,Delhi,3168.4,Electronics
ORD01262,CUST4431,2024-04-18,2024-04-25,Delayed,Hyderabad,4603.36,Grocery
ORD01263,CUST7913,2024-04-18,2024-04-21,Delivered,Hyderabad,4806.8,Electronics
ORD01264,CUST2180,2024-04-18,2024-04-24,Delivered,Delhi,4197.54,Grocery
ORD01265,CUST8902,2024-04-11,2024-04-13,Delivered,Bengaluru,1749.22,Electronics
ORD01266,CUST2042,2024-04-26,2024-05-05,Delivered,Bengaluru,1433.5,Electronics
ORD01267,CUST8450,2024-04-28,2024-05-01,Delivered,Hyderabad,4760.4,Electronics
ORD01268,CUST7621,2024-04-21,2024-04-27,Delayed,Mumbai,645.54,Grocery
ORD01269,CUST9215,2024-04-09,2024-04-10,Delivered,Hyderabad,2297.11,Electronics
ORD01270,CUST6238,2024-04-07,2024-04-10,Cancelled,Hyderabad,2908.24,Fashion
ORD01271,CUST5319,2024-04-21,2024-04-29,Delivered,Chennai,2584.06,Electronics
ORD01272,CUST6175,2024-04-09,2024-04-10,Delayed,Bengaluru,1667.03,Fashion
ORD01273,CUST8477,2024-05-01,2024-05-07,Delivered,Mumbai,4540.12,Grocery
ORD01274,CUST1701,2024-04-24,2024-04-28,Delayed,Chennai,4130.91,Fashion
ORD01275,CUST4068,2024-04-12,2024-04-15,Cancelled,Hyderabad,4708.52,Grocery
ORD01276,CUST9813,2024-04-12,2024-04-14,Delivered,Delhi,1277.78,Fashion
ORD01277,CUST9195,2024-04-01,2024-04-07,Delivered,Mumbai,3118.73,Electronics
ORD01278,CUST6907,2024-04-08,2024-04-14,Delivered,Hyderabad,2214.24,Electronics
ORD01279,CUST7210,2024-04-08,2024-04-13,Delivered,Hyderabad,1932.31,Fashion
ORD01280,CUST7134,2024-04-30,2024-05-06,Delivered,Bengaluru,1637.41,Fashion
ORD01281,CUST6676,2024-04-07,2024-04-10,Delivered,Chennai,2105.32,Grocery
ORD01282,CUST9694,2024-04-30,2024-05-03,Delivered,Chennai,1912.71,Grocery
ORD01283,CUST4299,2024-04-08,2024-04-12,Delivered,Chennai,2146.21,Grocery
ORD01284,CUST5388,2024-04-18,2024-04-21,Delayed,Chennai,979.97,Grocery
ORD01285,CUST2944,2024-04-27,2024-04-30,Delayed,Mumbai,690.4,Grocery
ORD01286,CUST3173,2024-04-19,2024-04-29,Delivered,Delhi,2507.1,Fashion
ORD01287,CUST4014,2024-04-14,2024-04-17,Delivered,Delhi,3678.3,Grocery
ORD01288,CUST9845,2024-04-29,2024-05-08,Delivered,Hyderabad,3770.57,Fashion
ORD01289,CUST4114,2024-04-08,2024-04-16,Delivered,Chennai,2799.78,Grocery
ORD01290,CUST4270,2024-04-01,2024-04-02,Delivered,Hyderabad,3449.58,Electronics
ORD01291,CUST8547,2024-04-21,2024-04-30,Delayed,Hyderabad,3002.41,Grocery
ORD01292,CUST1403,2024-04-12,2024-04-20,Delivered,Delhi,3321.32,Grocery
ORD01293,CUST9678,2024-04-04,2024-04-05,Cancelled,Mumbai,1424.94,Fashion
ORD01294,CUST2467,2024-04-23,2024-04-27,Delivered,Mumbai,4474.26,Electronics
ORD01295,CUST5279,2024-04-06,2024-04-16,Cancelled,Hyderabad,2688.88,Fashion
ORD01296,CUST5012,2024-05-01,2024-05-09,Delivered,Delhi,1403.65,Fashion
ORD01297,CUST4306,2024-04-17,2024-04-22,Delivered,Chennai,2519.44,Grocery
ORD01298,CUST5671,2024-04-16,2024-04-23,Delivered,Mumbai,2104.36,Grocery
ORD01299,CUST4342,2024-04-05,2024-04-12,Delivered,Mumbai,4939.09,Electronics
ORD01300,CUST4984,2024-04-07,2024-04-14,Delivered,Mumbai,3159.26,Electronics
ORD01301,CUST7286,2024-04-07,2024-04-12,Delayed,Bengaluru,2782.09,Electronics
ORD01302,CUST8664,2024-04-18,2024-04-25,Delayed,Delhi,3206.75,Fashion
ORD01303,CUST1480,2024-04-10,2024-04-15,Delivered,Chennai,2106.09,Electronics
ORD01304,CUST4317,2024-04-14,2024-04-18,Delivered,Hyderabad,3468.53,Grocery
ORD01305,CUST3287,2024-04-26,2024-05-02,Delivered,Delhi,3281.41,Grocery
ORD01306,CUST4313,2024-04-15,2024-04-21,Cancelled,Mumbai,3935.24,Grocery
ORD01307,CUST2549,2024-04-27,2024-04-29,Delivered,Delhi,4414.0,Electronics
ORD01308,CUST8968,2024-04-18,2024-04-26,Delivered,Mumbai,3089.34,Electronics
ORD01309,CUST8147,2024-04-28,2024-05-06,Delivered,Mumbai,4927.96,Fashion
ORD01310,CUST5331,2024-04-18,2024-04-21,Delivered,Chennai,1405.56,Electronics
ORD01311,CUST8293,2024-04-06,2024-04-14,Delayed,Hyderabad,565.04,Grocery
ORD01312,CUST2398,2024-04-14,2024-04-20,Delivered,Bengaluru,2185.1,Electronics
ORD01313,CUST5929,2024-04-16,2024-04-17,Delivered,Chennai,3474.36,Fashion
ORD01314,CUST7744,2024-04-13,2024-04-14,Cancelled,Bengaluru,3695.89,Grocery
ORD01315,CUST8416,2024-04-13,2024-04-23,Delivered,Delhi,3293.07,Grocery
ORD01316,CUST9402,2024-04-07,2024-04-15,Delivered,Delhi,3103.26,Electronics
ORD01317,CUST5058,2024-04-29,2024-05-03,Cancelled,Chennai,1557.15,Fashion
ORD01318,CUST3754,2024-04-05,2024-04-06,Cancelled,Delhi,4114.91,Fashion
ORD01319,CUST8788,2024-04-19,2024-04-27,Delivered,Delhi,3844.96,Grocery
ORD01320,CUST3692,2024-04-27,2024-05-05,Delivered,Hyderabad,1092.21,Grocery
ORD01321,CUST3356,2024-04-12,2024-04-19,Delayed,Bengaluru,3156.87,Grocery
ORD01322,CUST5665,2024-04-05,2024-04-14,Delivered,Mumbai,645.09,Grocery
ORD01323,CUST7327,2024-04-06,2024-04-09,Delivered,Chennai,4351.41,Fashion
ORD01324,CUST2675,2024-04-10,2024-04-12,Delivered,Chennai,4432.07,Grocery
ORD01325,CUST6095,2024-04-15,2024-04-17,Delivered,Mumbai,4723.26,Grocery
ORD01326,CUST8207,2024-04-12,2024-04-18,Delayed,Hyderabad,1846.71,Fashion
ORD01327,CUST7066,2024-04-05,2024-04-14,Delivered,Chennai,1465.61,Electronics
ORD01328,CUST5482,2024-04-08,2024-04-18,Delivered,Delhi,1100.4,Grocery
ORD01329,CUST2871,2024-04-22,2024-04-23,Delayed,Delhi,2574.46,Grocery
ORD01330,CUST2175,2024-04-05,2024-04-15,Delivered,Hyderabad,2190.61,Grocery
ORD01331,CUST9863,2024-04-01,2024-04-06,Delivered,Bengaluru,3106.4,Electronics
ORD01332,CUST9960,2024-04-30,2024-05-02,Delayed,Bengaluru,1336.39,Fashion
ORD01333,CUST1698,2024-04-19,2024-04-27,Delayed,Bengaluru,1636.06,Electronics
ORD01334,CUST7275,2024-04-14,2024-04-17,Delivered,Hyderabad,1530.93,Fashion
ORD01335,CUST6663,2024-04-23,2024-04-24,Delivered,Bengaluru,4497.65,Fashion
ORD01336,CUST4668,2024-04-11,2024-04-16,Delivered,Hyderabad,2631.24,Electronics
ORD01337,CUST7256,2024-04-10,2024-04-12,Delivered,Mumbai,823.94,Grocery
ORD01338,CUST3575,2024-05-01,2024-05-11,Cancelled,Hyderabad,2790.11,Electronics
ORD01339,CUST8284,2024-04-30,2024-05-10,Delivered,Bengaluru,2791.7,Electronics
ORD01340,CUST1012,2024-04-15,2024-04-21,Delivered,Bengaluru,610.35,Electronics
ORD01341,CUST2114,2024-04-01,2024-04-07,Delivered,Delhi,3020.88,Electronics
ORD01342,CUST7315,2024-04-20,2024-04-28,Delivered,Hyderabad,1807.08,Fashion
ORD01343,CUST4103,2024-04-23,2024-04-25,Delivered,Hyderabad,3899.53,Electronics
ORD01344,CUST6723,2024-04-01,2024-04-07,Delivered,Mumbai,3605.96,Electronics
ORD01345,CUST9484,2024-04-25,2024-04-30,Delivered,Hyderabad,2729.01,Grocery
ORD01346,CUST8898,2024-04-09,2024-04-17,Delivered,Mumbai,3694.92,Fashion
ORD01347,CUST1309,2024-04-30,2024-05-01,Delivered,Mumbai,2411.96,Electronics
ORD01348,CUST4780,2024-04-15,2024-04-22,Delivered,Bengaluru,3587.19,Electronics
ORD01349,CUST2394,2024-04-16,2024-04-26,Delayed,Bengaluru,4052.11,Grocery
ORD01350,CUST3117,2024-04-28,2024-05-05,Delivered,Mumbai,2742.68,Fashion
ORD01351,CUST6228,2024-04-09,2024-04-19,Delivered,Mumbai,4978.65,Electronics
ORD01352,CUST2201,2024-04-23,2024-04-28,Cancelled,Hyderabad,3591.84,Grocery
ORD01353,CUST1959,2024-04-21,2024-04-27,Delivered,Hyderabad,2799.53,Fashion
ORD01354,CUST8579,2024-04-30,2024-05-07,Delayed,Hyderabad,1684.62,Grocery
ORD01355,CUST4725,2024-04-30,2024-05-05,Delayed,Bengaluru,3500.52,Grocery
ORD01356,CUST2826,2024-04-02,2024-04-09,Delayed,Bengaluru,4240.54,Grocery
ORD01357,CUST7315,2024-04-24,2024-05-01,Delivered,Mumbai,2175.6,Grocery
ORD01358,CUST9722,2024-04-29,2024-04-30,Delivered,Mumbai,4672.24,Grocery
ORD01359,CUST3799,2024-04-11,2024-04-20,Delivered,Mumbai,2838.51,Electronics
ORD01360,CUST4436,2024-04-14,2024-04-19,Delivered,Chennai,3587.22,Electronics
ORD01361,CUST6913,2024-04-27,2024-05-03,Delivered,Bengaluru,3115.14,Fashion
ORD01362,CUST5800,2024-04-28,2024-05-04,Delivered,Delhi,2173.96,Electronics
ORD01363,CUST2016,2024-04-09,2024-04-15,Delivered,Bengaluru,4336.72,Grocery
ORD01364,CUST9441,2024-04-23,2024-05-03,Delivered,Delhi,1356.37,Electronics
ORD01365,CUST6105,2024-04-18,2024-04-22,Cancelled,Chennai,1184.38,Fashion
ORD01366,CUST7936,2024-04-06,2024-04-08,Delivered,Chennai,3970.84,Grocery
ORD01367,CUST8122,2024-04-19,2024-04-27,Delivered,Chennai,3230.95,Grocery
ORD01368,CUST1458,2024-04-27,2024-05-06,Delivered,Bengaluru,3299.83,Electronics
ORD01369,CUST6218,2024-04-07,2024-04-16,Delivered,Delhi,1625.69,Fashion
ORD01370,CUST3572,2024-04-04,2024-04-14,Delivered,Delhi,2474.99,Grocery
ORD01371,CUST7869,2024-04-11,2024-04-18,Delayed,Delhi,1515.57,Grocery
ORD01372,CUST1843,2024-04-08,2024-04-10,Delivered,Mumbai,812.62,Grocery
ORD01373,CUST5335,2024-04-25,2024-05-05,Delivered,Bengaluru,1061.04,Grocery
ORD01374,CUST7584,2024-04-11,2024-04-21,Delivered,Bengaluru,2741.59,Grocery
ORD01375,CUST9412,2024-04-21,2024-04-27,Delivered,Delhi,3449.0,Grocery
ORD01376,CUST5047,2024-04-24,2024-04-29,Delivered,Delhi,3818.23,Grocery
ORD01377,CUST4198,2024-04-09,2024-04-17,Delayed,Hyderabad,1328.85,Fashion
ORD01378,CUST6411,2024-04-20,2024-04-29,Delayed,Chennai,4204.83,Fashion
ORD01379,CUST8394,2024-04-20,2024-04-27,Delayed,Mumbai,2476.32,Electronics
ORD01380,CUST2192,2024-04-12,2024-04-20,Delivered,Delhi,1055.56,Fashion
ORD01381,CUST2282,2024-04-13,2024-04-23,Delayed,Delhi,874.65,Electronics
ORD01382,CUST4639,2024-04-26,2024-04-29,Delivered,Hyderabad,755.71,Grocery
ORD01383,CUST1622,2024-04-11,2024-04-14,Delivered,Delhi,3950.33,Grocery
ORD01384,CUST9092,2024-04-11,2024-04-13,Delayed,Bengaluru,3829.08,Grocery
ORD01385,CUST9228,2024-04-10,2024-04-15,Delivered,Hyderabad,1430.61,Grocery
ORD01386,CUST7439,2024-04-08,2024-04-18,Delayed,Mumbai,1657.61,Fashion
ORD01387,CUST7195,2024-04-30,2024-05-06,Delayed,Delhi,1110.27,Grocery
ORD01388,CUST8186,2024-04-27,2024-05-02,Delivered,Hyderabad,1956.05,Electronics
ORD01389,CUST5813,2024-04-24,2024-04-28,Delayed,Chennai,4039.38,Electronics
ORD01390,CUST5483,2024-04-17,2024-04-19,Delayed,Bengaluru,625.65,Grocery
ORD01391,CUST5264,2024-04-27,2024-04-29,Cancelled,Bengaluru,621.27,Grocery
ORD01392,CUST7319,2024-04-19,2024-04-26,Delayed,Bengaluru,4507.83,Electronics
ORD01393,CUST7921,2024-04-28,2024-05-07,Delivered,Delhi,3326.53,Fashion
ORD01394,CUST9041,2024-04-08,2024-04-11,Delivered,Hyderabad,1630.0,Electronics
ORD01395,CUST8598,2024-04-29,2024-05-08,Delivered,Bengaluru,2404.09,Fashion
ORD01396,CUST2555,2024-04-24,2024-05-01,Delayed,Hyderabad,1638.67,Fashion
ORD01397,CUST2843,2024-04-12,2024-04-21,Cancelled,Mumbai,3646.35,Grocery
ORD01398,CUST1371,2024-04-21,2024-04-30,Delivered,Chennai,3517.02,Electronics
ORD01399,CUST8308,2024-04-07,2024-04-16,Delivered,Bengaluru,2627.0,Electronics
ORD01400,CUST5244,2024-04-04,2024-04-06,Delivered,Delhi,3815.53,Grocery
ORD01401,CUST5720,2024-04-23,2024-04-28,Delivered,Bengaluru,4025.58,Electronics
ORD01402,CUST4566,2024-04-01,2024-04-05,Delivered,Hyderabad,4558.55,Fashion
ORD01403,CUST3600,2024-04-05,2024-04-07,Delivered,Chennai,3929.56,Electronics
ORD01404,CUST5512,2024-04-04,2024-04-06,Delivered,Mumbai,3120.31,Grocery
ORD01405,CUST2153,2024-04-07,2024-04-10,Delivered,Mumbai,4920.77,Grocery
ORD01406,CUST4683,2024-04-05,2024-04-13,Delivered,Chennai,2692.69,Electronics
ORD01407,CUST9654,2024-04-23,2024-04-29,Delivered,Mumbai,2624.3,Electronics
ORD01408,CUST2034,2024-04-11,2024-04-12,Delivered,Chennai,2631.73,Electronics
ORD01409,CUST2775,2024-04-07,2024-04-14,Delayed,Bengaluru,1470.37,Electronics
ORD01410,CUST4133,2024-04-29,2024-05-09,Delivered,Chennai,4839.85,Grocery
ORD01411,CUST5241,2024-04-14,2024-04-19,Delivered,Bengaluru,2609.37,Fashion
ORD01412,CUST6208,2024-04-22,2024-04-23,Delivered,Chennai,4190.57,Grocery
ORD01413,CUST9584,2024-04-12,2024-04-20,Delivered,Delhi,2778.91,Grocery
ORD01414,CUST2684,2024-04-13,2024-04-19,Delivered,Bengaluru,841.05,Electronics
ORD01415,CUST5277,2024-04-12,2024-04-21,Cancelled,Chennai,3968.33,Grocery
ORD01416,CUST8695,2024-04-09,2024-04-18,Delivered,Delhi,4863.96,Electronics
ORD01417,CUST5087,2024-04-05,2024-04-06,Delivered,Delhi,4568.8,Electronics
ORD01418,CUST6330,2024-04-12,2024-04-19,Delivered,Mumbai,981.16,Fashion
ORD01419,CUST4603,2024-04-17,2024-04-18,Delivered,Delhi,2005.3,Electronics
ORD01420,CUST2936,2024-04-09,2024-04-12,Delivered,Bengaluru,1366.5,Fashion
ORD01421,CUST6801,2024-04-29,2024-05-01,Delivered,Chennai,1470.73,Fashion
ORD01422,CUST1683,2024-04-08,2024-04-15,Delayed,Mumbai,3204.75,Grocery
ORD01423,CUST4022,2024-04-09,2024-04-18,Delivered,Delhi,1734.11,Electronics
ORD01424,CUST5999,2024-04-04,2024-04-09,Cancelled,Bengaluru,3390.6,Electronics
ORD01425,CUST4930,2024-04-23,2024-04-28,Delivered,Hyderabad,2381.89,Electronics
ORD01426,CUST9328,2024-04-19,2024-04-25,Delivered,Mumbai,3338.69,Fashion
ORD01427,CUST9799,2024-04-26,2024-05-02,Delayed,Mumbai,1829.43,Grocery
ORD01428,CUST4021,2024-04-20,2024-04-25,Delivered,Mumbai,3305.07,Fashion
ORD01429,CUST7368,2024-04-25,2024-04-29,Delivered,Hyderabad,2980.86,Grocery
ORD01430,CUST1677,2024-04-29,2024-05-02,Cancelled,Delhi,883.34,Electronics
ORD01431,CUST5842,2024-04-17,2024-04-25,Delivered,Mumbai,1792.93,Fashion
ORD01432,CUST3807,2024-05-01,2024-05-02,Cancelled,Bengaluru,845.21,Electronics
ORD01433,CUST1620,2024-04-27,2024-05-05,Delayed,Chennai,3216.18,Fashion
ORD01434,CUST3258,2024-05-01,2024-05-05,Cancelled,Bengaluru,3633.62,Electronics
ORD01435,CUST2461,2024-04-04,2024-04-10,Delivered,Mumbai,2064.18,Electronics
ORD01436,CUST4029,2024-04-19,2024-04-25,Delivered,Delhi,2955.73,Grocery
ORD01437,CUST1989,2024-04-17,2024-04-19,Delivered,Mumbai,2752.13,Fashion
ORD01438,CUST2614,2024-04-02,2024-04-04,Delivered,Bengaluru,4027.35,Electronics
ORD01439,CUST2156,2024-04-15,2024-04-19,Delivered,Chennai,3156.69,Fashion
ORD01440,CUST8541,2024-04-05,2024-04-13,Delivered,Bengaluru,2758.27,Electronics
ORD01441,CUST5834,2024-04-15,2024-04-16,Cancelled,Bengaluru,1392.13,Fashion
ORD01442,CUST9967,2024-04-17,2024-04-20,Delivered,Delhi,795.71,Electronics
ORD01443,CUST6292,2024-04-26,2024-05-05,Delivered,Delhi,1268.48,Electronics
ORD01444,CUST2206,2024-04-02,2024-04-06,Delayed,Mumbai,2314.52,Electronics
ORD01445,CUST9921,2024-04-17,2024-04-27,Delivered,Chennai,3476.97,Grocery
ORD01446,CUST7879,2024-04-15,2024-04-16,Delivered,Hyderabad,1621.09,Grocery
ORD01447,CUST8433,2024-04-21,2024-05-01,Delayed,Hyderabad,3909.4,Fashion
ORD01448,CUST2059,2024-04-21,2024-04-26,Delivered,Delhi,1355.96,Electronics
ORD01449,CUST1332,2024-04-30,2024-05-05,Delivered,Bengaluru,3776.67,Grocery
ORD01450,CUST5130,2024-04-15,2024-04-24,Delivered,Mumbai,2638.16,Grocery
ORD01451,CUST9813,2024-04-18,2024-04-28,Delivered,Hyderabad,4344.65,Fashion
ORD01452,CUST4999,2024-05-01,2024-05-02,Delayed,Delhi,3391.22,Electronics
ORD01453,CUST4499,2024-04-21,2024-04-26,Delayed,Delhi,1869.46,Fashion
ORD01454,CUST7441,2024-04-22,2024-04-23,Delivered,Chennai,2874.97,Electronics
ORD01455,CUST4709,2024-04-04,2024-04-13,Delivered,Bengaluru,2007.18,Fashion
ORD01456,CUST8836,2024-04-12,2024-04-13,Delivered,Bengaluru,4936.84,Grocery
ORD01457,CUST5339,2024-04-17,2024-04-19,Delayed,Hyderabad,3146.79,Grocery
ORD01458,CUST9716,2024-04-11,2024-04-12,Delayed,Mumbai,2010.29,Grocery
ORD01459,CUST9802,2024-04-15,2024-04-19,Delivered,Delhi,4145.52,Fashion
ORD01460,CUST6170,2024-04-04,2024-04-06,Cancelled,Chennai,3577.78,Fashion
ORD01461,CUST6833,2024-04-06,2024-04-09,Delivered,Hyderabad,502.89,Electronics
ORD01462,CUST4559,2024-04-03,2024-04-05,Delivered,Chennai,2856.74,Fashion
ORD01463,CUST8942,2024-04-07,2024-04-13,Delivered,Hyderabad,3019.78,Grocery
ORD01464,CUST3337,2024-05-01,2024-05-08,Delivered,Chennai,4376.93,Electronics
ORD01465,CUST9188,2024-04-21,2024-04-26,Delivered,Bengaluru,3160.34,Electronics
ORD01466,CUST4701,2024-04-30,2024-05-01,Delayed,Hyderabad,2653.16,Fashion
ORD01467,CUST8910,2024-04-28,2024-05-01,Delivered,Hyderabad,874.68,Grocery
ORD01468,CUST6631,2024-04-12,2024-04-19,Delivered,Hyderabad,3634.2,Fashion
ORD01469,CUST8921,2024-04-10,2024-04-13,Delayed,Mumbai,3529.21,Electronics
ORD01470,CUST4045,2024-04-01,2024-04-08,Delivered,Hyderabad,3433.13,Electronics
ORD01471,CUST8666,2024-04-03,2024-04-06,Delivered,Hyderabad,1230.94,Grocery
ORD01472,CUST9716,2024-04-30,2024-05-09,Delayed,Hyderabad,3507.59,Electronics
ORD01473,CUST6711,2024-04-27,2024-04-29,Delivered,Chennai,1045.41,Electronics
ORD01474,CUST1988,2024-04-30,2024-05-03,Delivered,Hyderabad,621.61,Fashion
ORD01475,CUST9498,2024-04-19,2024-04-27,Delivered,Delhi,3811.41,Fashion
ORD01476,CUST5646,2024-04-08,2024-04-18,Delayed,Bengaluru,4520.19,Grocery
ORD01477,CUST9845,2024-04-10,2024-04-20,Delayed,Chennai,2930.98,Fashion
ORD01478,CUST5558,2024-04-14,2024-04-16,Delivered,Bengaluru,926.19,Grocery
ORD01479,CUST2719,2024-04-22,2024-04-23,Delivered,Mumbai,1870.6,Fashion
ORD01480,CUST3677,2024-04-18,2024-04-26,Delayed,Chennai,1715.69,Electronics
ORD01481,CUST1643,2024-04-24,2024-04-25,Delivered,Delhi,2521.52,Electronics
